tipotiempo,tiempo,instancia,interacion
_ampl_system_time,338.883642,AMPL3,301
_ampl_user_time,14992.624785,AMPL3,301
_ampl_time,15331.508443,AMPL3,301
_solve_elapsed_time,54.028295,AMPL3,301
_solve_system_time,2.262887,AMPL3,301
_solve_user_time,83.814144,AMPL3,301
_solve_time,86.077031,AMPL3,301
_total_solve_elapsed_time,20994.926864,AMPL3,301
_total_solve_system_time,712.355359,AMPL3,301
_total_solve_user_time,50140.554941,AMPL3,301
_total_solve_time,50852.9103,AMPL3,301
_ampl_elapsed_time,17247.76324,AMPL3,302
_ampl_system_time,339.960503,AMPL3,302
_ampl_user_time,15042.391377,AMPL3,302
_ampl_time,15382.351899,AMPL3,302
_solve_elapsed_time,59.876093,AMPL3,302
_solve_system_time,2.138684,AMPL3,302
_solve_user_time,106.258835,AMPL3,302
_solve_time,108.397519,AMPL3,302
_total_solve_elapsed_time,21054.802957,AMPL3,302
_total_solve_system_time,714.494043,AMPL3,302
_total_solve_user_time,50246.813776,AMPL3,302
_total_solve_time,50961.307819,AMPL3,302
_ampl_elapsed_time,17305.328249,AMPL3,303
_ampl_system_time,341.030444,AMPL3,303
_ampl_user_time,15092.050559,AMPL3,303
_ampl_time,15433.081003,AMPL3,303
_solve_elapsed_time,49.809291,AMPL3,303
_solve_system_time,2.197332,AMPL3,303
_solve_user_time,76.872315,AMPL3,303
_solve_time,79.069647,AMPL3,303
_total_solve_elapsed_time,21104.612248,AMPL3,303
_total_solve_system_time,716.691375,AMPL3,303
_total_solve_user_time,50323.686091,AMPL3,303
_total_solve_time,51040.377466,AMPL3,303
_ampl_elapsed_time,17361.449583,AMPL3,304
_ampl_system_time,342.167157,AMPL3,304
_ampl_user_time,15140.683987,AMPL3,304
_ampl_time,15482.851165,AMPL3,304
_solve_elapsed_time,46.268221,AMPL3,304
_solve_system_time,2.235268,AMPL3,304
_solve_user_time,78.378241,AMPL3,304
_solve_time,80.613509,AMPL3,304
_total_solve_elapsed_time,21150.880469,AMPL3,304
_total_solve_system_time,718.926643,AMPL3,304
_total_solve_user_time,50402.064332,AMPL3,304
_total_solve_time,51120.990975,AMPL3,304
_ampl_elapsed_time,17420.807339,AMPL3,305
_ampl_system_time,343.251826,AMPL3,305
_ampl_user_time,15189.365764,AMPL3,305
_ampl_time,15532.61759,AMPL3,305
_solve_elapsed_time,50.98064,AMPL3,305
_solve_system_time,2.273323,AMPL3,305
_solve_user_time,84.942246,AMPL3,305
_solve_time,87.215569,AMPL3,305
_total_solve_elapsed_time,21201.861109,AMPL3,305
_total_solve_system_time,721.199966,AMPL3,305
_total_solve_user_time,50487.006578,AMPL3,305
_total_solve_time,51208.206544,AMPL3,305
_ampl_elapsed_time,17476.950814,AMPL3,306
_ampl_system_time,344.434632,AMPL3,306
_ampl_user_time,15238.762177,AMPL3,306
_ampl_time,15583.196809,AMPL3,306
_solve_elapsed_time,31.835487,AMPL3,306
_solve_system_time,2.214825,AMPL3,306
_solve_user_time,49.37497,AMPL3,306
_solve_time,51.589795,AMPL3,306
_total_solve_elapsed_time,21233.696596,AMPL3,306
_total_solve_system_time,723.414791,AMPL3,306
_total_solve_user_time,50536.381548,AMPL3,306
_total_solve_time,51259.796339,AMPL3,306
_ampl_elapsed_time,17531.708576,AMPL3,307
_ampl_system_time,345.461573,AMPL3,307
_ampl_user_time,15288.036533,AMPL3,307
_ampl_time,15633.498116,AMPL3,307
_solve_elapsed_time,32.937436,AMPL3,307
_solve_system_time,2.260886,AMPL3,307
_solve_user_time,35.737078,AMPL3,307
_solve_time,37.997964,AMPL3,307
_total_solve_elapsed_time,21266.634032,AMPL3,307
_total_solve_system_time,725.675677,AMPL3,307
_total_solve_user_time,50572.118626,AMPL3,307
_total_solve_time,51297.794303,AMPL3,307
_ampl_elapsed_time,17586.142358,AMPL3,308
_ampl_system_time,346.568304,AMPL3,308
_ampl_user_time,15336.819455,AMPL3,308
_ampl_time,15683.387779,AMPL3,308
_solve_elapsed_time,37.198024,AMPL3,308
_solve_system_time,2.235432,AMPL3,308
_solve_user_time,54.16818,AMPL3,308
_solve_time,56.403612,AMPL3,308
_total_solve_elapsed_time,21303.832056,AMPL3,308
_total_solve_system_time,727.911109,AMPL3,308
_total_solve_user_time,50626.286806,AMPL3,308
_total_solve_time,51354.197915,AMPL3,308
_ampl_elapsed_time,17641.309374,AMPL3,309
_ampl_system_time,347.552295,AMPL3,309
_ampl_user_time,15385.455929,AMPL3,309
_ampl_time,15733.008224,AMPL3,309
_solve_elapsed_time,34.991029,AMPL3,309
_solve_system_time,2.02396,AMPL3,309
_solve_user_time,64.444983,AMPL3,309
_solve_time,66.468943,AMPL3,309
_total_solve_elapsed_time,21338.823085,AMPL3,309
_total_solve_system_time,729.935069,AMPL3,309
_total_solve_user_time,50690.731789,AMPL3,309
_total_solve_time,51420.666858,AMPL3,309
_ampl_elapsed_time,17694.78291,AMPL3,310
_ampl_system_time,348.651223,AMPL3,310
_ampl_user_time,15433.314333,AMPL3,310
_ampl_time,15781.965585,AMPL3,310
_solve_elapsed_time,34.470071,AMPL3,310
_solve_system_time,2.314178,AMPL3,310
_solve_user_time,47.857373,AMPL3,310
_solve_time,50.171551,AMPL3,310
_total_solve_elapsed_time,21373.293156,AMPL3,310
_total_solve_system_time,732.249247,AMPL3,310
_total_solve_user_time,50738.589162,AMPL3,310
_total_solve_time,51470.838409,AMPL3,310
_ampl_elapsed_time,17750.628436,AMPL3,311
_ampl_system_time,349.724102,AMPL3,311
_ampl_user_time,15482.165363,AMPL3,311
_ampl_time,15831.889483,AMPL3,311
_solve_elapsed_time,37.094213,AMPL3,311
_solve_system_time,2.22064,AMPL3,311
_solve_user_time,43.281728,AMPL3,311
_solve_time,45.502368,AMPL3,311
_total_solve_elapsed_time,21410.387369,AMPL3,311
_total_solve_system_time,734.469887,AMPL3,311
_total_solve_user_time,50781.87089,AMPL3,311
_total_solve_time,51516.340777,AMPL3,311
_ampl_elapsed_time,17806.330924,AMPL3,312
_ampl_system_time,350.865899,AMPL3,312
_ampl_user_time,15528.636641,AMPL3,312
_ampl_time,15879.502556,AMPL3,312
_solve_elapsed_time,58.294781,AMPL3,312
_solve_system_time,2.155632,AMPL3,312
_solve_user_time,108.998077,AMPL3,312
_solve_time,111.153709,AMPL3,312
_total_solve_elapsed_time,21468.68215,AMPL3,312
_total_solve_system_time,736.625519,AMPL3,312
_total_solve_user_time,50890.868967,AMPL3,312
_total_solve_time,51627.494486,AMPL3,312
_ampl_elapsed_time,17860.705222,AMPL3,313
_ampl_system_time,351.993659,AMPL3,313
_ampl_user_time,15576.65617,AMPL3,313
_ampl_time,15928.649845,AMPL3,313
_solve_elapsed_time,52.073774,AMPL3,313
_solve_system_time,2.336934,AMPL3,313
_solve_user_time,80.980602,AMPL3,313
_solve_time,83.317536,AMPL3,313
_total_solve_elapsed_time,21520.755924,AMPL3,313
_total_solve_system_time,738.962453,AMPL3,313
_total_solve_user_time,50971.849569,AMPL3,313
_total_solve_time,51710.812022,AMPL3,313
_ampl_elapsed_time,17916.747685,AMPL3,314
_ampl_system_time,352.986654,AMPL3,314
_ampl_user_time,15625.021712,AMPL3,314
_ampl_time,15978.008398,AMPL3,314
_solve_elapsed_time,67.425596,AMPL3,314
_solve_system_time,2.387476,AMPL3,314
_solve_user_time,125.628929,AMPL3,314
_solve_time,128.016405,AMPL3,314
_total_solve_elapsed_time,21588.18152,AMPL3,314
_total_solve_system_time,741.349929,AMPL3,314
_total_solve_user_time,51097.478498,AMPL3,314
_total_solve_time,51838.828427,AMPL3,314
_ampl_elapsed_time,17972.815764,AMPL3,315
_ampl_system_time,353.892648,AMPL3,315
_ampl_user_time,15672.645436,AMPL3,315
_ampl_time,16026.538098,AMPL3,315
_solve_elapsed_time,45.782516,AMPL3,315
_solve_system_time,2.389059,AMPL3,315
_solve_user_time,84.892246,AMPL3,315
_solve_time,87.281305,AMPL3,315
_total_solve_elapsed_time,21633.964036,AMPL3,315
_total_solve_system_time,743.738988,AMPL3,315
_total_solve_user_time,51182.370744,AMPL3,315
_total_solve_time,51926.109732,AMPL3,315
_ampl_elapsed_time,18030.814668,AMPL3,316
_ampl_system_time,354.836158,AMPL3,316
_ampl_user_time,15720.957453,AMPL3,316
_ampl_time,16075.793627,AMPL3,316
_solve_elapsed_time,34.650558,AMPL3,316
_solve_system_time,2.355206,AMPL3,316
_solve_user_time,42.514606,AMPL3,316
_solve_time,44.869812,AMPL3,316
_total_solve_elapsed_time,21668.614594,AMPL3,316
_total_solve_system_time,746.094194,AMPL3,316
_total_solve_user_time,51224.88535,AMPL3,316
_total_solve_time,51970.979544,AMPL3,316
_ampl_elapsed_time,18085.558224,AMPL3,317
_ampl_system_time,355.954854,AMPL3,317
_ampl_user_time,15769.292193,AMPL3,317
_ampl_time,16125.247057,AMPL3,317
_solve_elapsed_time,62.214959,AMPL3,317
_solve_system_time,2.20757,AMPL3,317
_solve_user_time,107.247988,AMPL3,317
_solve_time,109.455558,AMPL3,317
_total_solve_elapsed_time,21730.829553,AMPL3,317
_total_solve_system_time,748.301764,AMPL3,317
_total_solve_user_time,51332.133338,AMPL3,317
_total_solve_time,52080.435102,AMPL3,317
_ampl_elapsed_time,18144.14196,AMPL3,318
_ampl_system_time,356.908696,AMPL3,318
_ampl_user_time,15818.553111,AMPL3,318
_ampl_time,16175.461821,AMPL3,318
_solve_elapsed_time,57.00745,AMPL3,318
_solve_system_time,2.293371,AMPL3,318
_solve_user_time,95.221213,AMPL3,318
_solve_time,97.514584,AMPL3,318
_total_solve_elapsed_time,21787.837003,AMPL3,318
_total_solve_system_time,750.595135,AMPL3,318
_total_solve_user_time,51427.354551,AMPL3,318
_total_solve_time,52177.949686,AMPL3,318
_ampl_elapsed_time,18201.661284,AMPL3,319
_ampl_system_time,358.060295,AMPL3,319
_ampl_user_time,15867.050461,AMPL3,319
_ampl_time,16225.110756,AMPL3,319
_solve_elapsed_time,38.1856,AMPL3,319
_solve_system_time,2.53779,AMPL3,319
_solve_user_time,54.150839,AMPL3,319
_solve_time,56.688629,AMPL3,319
_total_solve_elapsed_time,21826.022603,AMPL3,319
_total_solve_system_time,753.132925,AMPL3,319
_total_solve_user_time,51481.50539,AMPL3,319
_total_solve_time,52234.638315,AMPL3,319
_ampl_elapsed_time,18254.09555,AMPL3,320
_ampl_system_time,359.264118,AMPL3,320
_ampl_user_time,15914.065507,AMPL3,320
_ampl_time,16273.329644,AMPL3,320
_solve_elapsed_time,35.773833,AMPL3,320
_solve_system_time,2.18435,AMPL3,320
_solve_user_time,50.085224,AMPL3,320
_solve_time,52.269574,AMPL3,320
_total_solve_elapsed_time,21861.796436,AMPL3,320
_total_solve_system_time,755.317275,AMPL3,320
_total_solve_user_time,51531.590614,AMPL3,320
_total_solve_time,52286.907889,AMPL3,320
_ampl_elapsed_time,18306.762044,AMPL3,321
_ampl_system_time,360.358951,AMPL3,321
_ampl_user_time,15960.669963,AMPL3,321
_ampl_time,16321.028933,AMPL3,321
_solve_elapsed_time,32.1341,AMPL3,321
_solve_system_time,2.330503,AMPL3,321
_solve_user_time,37.689673,AMPL3,321
_solve_time,40.020176,AMPL3,321
_total_solve_elapsed_time,21893.930536,AMPL3,321
_total_solve_system_time,757.647778,AMPL3,321
_total_solve_user_time,51569.280287,AMPL3,321
_total_solve_time,52326.928065,AMPL3,321
_ampl_elapsed_time,18361.272826,AMPL3,322
_ampl_system_time,361.282986,AMPL3,322
_ampl_user_time,16009.668356,AMPL3,322
_ampl_time,16370.951357,AMPL3,322
_solve_elapsed_time,31.916209,AMPL3,322
_solve_system_time,2.343464,AMPL3,322
_solve_user_time,36.349578,AMPL3,322
_solve_time,38.693042,AMPL3,322
_total_solve_elapsed_time,21925.846745,AMPL3,322
_total_solve_system_time,759.991242,AMPL3,322
_total_solve_user_time,51605.629865,AMPL3,322
_total_solve_time,52365.621107,AMPL3,322
_ampl_elapsed_time,18418.130063,AMPL3,323
_ampl_system_time,362.367868,AMPL3,323
_ampl_user_time,16059.041293,AMPL3,323
_ampl_time,16421.409178,AMPL3,323
_solve_elapsed_time,31.108741,AMPL3,323
_solve_system_time,2.213516,AMPL3,323
_solve_user_time,34.128485,AMPL3,323
_solve_time,36.342001,AMPL3,323
_total_solve_elapsed_time,21956.955486,AMPL3,323
_total_solve_system_time,762.204758,AMPL3,323
_total_solve_user_time,51639.75835,AMPL3,323
_total_solve_time,52401.963108,AMPL3,323
_ampl_elapsed_time,18474.211386,AMPL3,324
_ampl_system_time,363.454712,AMPL3,324
_ampl_user_time,16106.630562,AMPL3,324
_ampl_time,16470.0853,AMPL3,324
_solve_elapsed_time,36.526964,AMPL3,324
_solve_system_time,2.241554,AMPL3,324
_solve_user_time,55.856229,AMPL3,324
_solve_time,58.097783,AMPL3,324
_total_solve_elapsed_time,21993.48245,AMPL3,324
_total_solve_system_time,764.446312,AMPL3,324
_total_solve_user_time,51695.614579,AMPL3,324
_total_solve_time,52460.060891,AMPL3,324
_ampl_elapsed_time,18531.365755,AMPL3,325
_ampl_system_time,364.532648,AMPL3,325
_ampl_user_time,16155.95751,AMPL3,325
_ampl_time,16520.490173,AMPL3,325
_solve_elapsed_time,31.745647,AMPL3,325
_solve_system_time,2.288597,AMPL3,325
_solve_user_time,40.076591,AMPL3,325
_solve_time,42.365188,AMPL3,325
_total_solve_elapsed_time,22025.228097,AMPL3,325
_total_solve_system_time,766.734909,AMPL3,325
_total_solve_user_time,51735.69117,AMPL3,325
_total_solve_time,52502.426079,AMPL3,325
_ampl_elapsed_time,18588.321707,AMPL3,326
_ampl_system_time,365.687387,AMPL3,326
_ampl_user_time,16205.7012,AMPL3,326
_ampl_time,16571.388604,AMPL3,326
_solve_elapsed_time,34.112771,AMPL3,326
_solve_system_time,2.417659,AMPL3,326
_solve_user_time,52.022636,AMPL3,326
_solve_time,54.440295,AMPL3,326
_total_solve_elapsed_time,22059.340868,AMPL3,326
_total_solve_system_time,769.152568,AMPL3,326
_total_solve_user_time,51787.713806,AMPL3,326
_total_solve_time,52556.866374,AMPL3,326
_ampl_elapsed_time,18644.090244,AMPL3,327
_ampl_system_time,366.820248,AMPL3,327
_ampl_user_time,16253.914214,AMPL3,327
_ampl_time,16620.734478,AMPL3,327
_solve_elapsed_time,39.506195,AMPL3,327
_solve_system_time,2.444564,AMPL3,327
_solve_user_time,68.189596,AMPL3,327
_solve_time,70.63416,AMPL3,327
_total_solve_elapsed_time,22098.847063,AMPL3,327
_total_solve_system_time,771.597132,AMPL3,327
_total_solve_user_time,51855.903402,AMPL3,327
_total_solve_time,52627.500534,AMPL3,327
_ampl_elapsed_time,18699.32203,AMPL3,328
_ampl_system_time,367.709246,AMPL3,328
_ampl_user_time,16302.311618,AMPL3,328
_ampl_time,16670.020883,AMPL3,328
_solve_elapsed_time,33.965544,AMPL3,328
_solve_system_time,2.273813,AMPL3,328
_solve_user_time,43.008877,AMPL3,328
_solve_time,45.28269,AMPL3,328
_total_solve_elapsed_time,22132.812607,AMPL3,328
_total_solve_system_time,773.870945,AMPL3,328
_total_solve_user_time,51898.912279,AMPL3,328
_total_solve_time,52672.783224,AMPL3,328
_ampl_elapsed_time,18755.818439,AMPL3,329
_ampl_system_time,368.834106,AMPL3,329
_ampl_user_time,16351.297269,AMPL3,329
_ampl_time,16720.13139,AMPL3,329
_solve_elapsed_time,32.536246,AMPL3,329
_solve_system_time,2.033956,AMPL3,329
_solve_user_time,47.973506,AMPL3,329
_solve_time,50.007462,AMPL3,329
_total_solve_elapsed_time,22165.348853,AMPL3,329
_total_solve_system_time,775.904901,AMPL3,329
_total_solve_user_time,51946.885785,AMPL3,329
_total_solve_time,52722.790686,AMPL3,329
_ampl_elapsed_time,18810.311598,AMPL3,330
_ampl_system_time,369.961052,AMPL3,330
_ampl_user_time,16398.637307,AMPL3,330
_ampl_time,16768.598374,AMPL3,330
_solve_elapsed_time,30.993676,AMPL3,330
_solve_system_time,2.271011,AMPL3,330
_solve_user_time,34.144185,AMPL3,330
_solve_time,36.415196,AMPL3,330
_total_solve_elapsed_time,22196.342529,AMPL3,330
_total_solve_system_time,778.175912,AMPL3,330
_total_solve_user_time,51981.02997,AMPL3,330
_total_solve_time,52759.205882,AMPL3,330
_ampl_elapsed_time,18867.119473,AMPL3,331
_ampl_system_time,370.83919,AMPL3,331
_ampl_user_time,16446.952911,AMPL3,331
_ampl_time,16817.792116,AMPL3,331
_solve_elapsed_time,30.941256,AMPL3,331
_solve_system_time,2.341849,AMPL3,331
_solve_user_time,32.89468,AMPL3,331
_solve_time,35.236529,AMPL3,331
_total_solve_elapsed_time,22227.283785,AMPL3,331
_total_solve_system_time,780.517761,AMPL3,331
_total_solve_user_time,52013.92465,AMPL3,331
_total_solve_time,52794.442411,AMPL3,331
_ampl_elapsed_time,18923.591816,AMPL3,332
_ampl_system_time,371.943071,AMPL3,332
_ampl_user_time,16496.991691,AMPL3,332
_ampl_time,16868.934779,AMPL3,332
_solve_elapsed_time,28.025041,AMPL3,332
_solve_system_time,2.265841,AMPL3,332
_solve_user_time,29.196184,AMPL3,332
_solve_time,31.462025,AMPL3,332
_total_solve_elapsed_time,22255.308826,AMPL3,332
_total_solve_system_time,782.783602,AMPL3,332
_total_solve_user_time,52043.120834,AMPL3,332
_total_solve_time,52825.904436,AMPL3,332
_ampl_elapsed_time,18980.782618,AMPL3,333
_ampl_system_time,373.027912,AMPL3,333
_ampl_user_time,16546.182141,AMPL3,333
_ampl_time,16919.210068,AMPL3,333
_solve_elapsed_time,33.153255,AMPL3,333
_solve_system_time,2.357865,AMPL3,333
_solve_user_time,33.179977,AMPL3,333
_solve_time,35.537842,AMPL3,333
_total_solve_elapsed_time,22288.462081,AMPL3,333
_total_solve_system_time,785.141467,AMPL3,333
_total_solve_user_time,52076.300811,AMPL3,333
_total_solve_time,52861.442278,AMPL3,333
_ampl_elapsed_time,19037.842303,AMPL3,334
_ampl_system_time,374.203692,AMPL3,334
_ampl_user_time,16595.004826,AMPL3,334
_ampl_time,16969.208537,AMPL3,334
_solve_elapsed_time,52.724683,AMPL3,334
_solve_system_time,2.548891,AMPL3,334
_solve_user_time,78.525882,AMPL3,334
_solve_time,81.074773,AMPL3,334
_total_solve_elapsed_time,22341.186764,AMPL3,334
_total_solve_system_time,787.690358,AMPL3,334
_total_solve_user_time,52154.826693,AMPL3,334
_total_solve_time,52942.517051,AMPL3,334
_ampl_elapsed_time,19092.917918,AMPL3,335
_ampl_system_time,375.344506,AMPL3,335
_ampl_user_time,16642.91174,AMPL3,335
_ampl_time,17018.256262,AMPL3,335
_solve_elapsed_time,57.549729,AMPL3,335
_solve_system_time,2.216865,AMPL3,335
_solve_user_time,105.796593,AMPL3,335
_solve_time,108.013458,AMPL3,335
_total_solve_elapsed_time,22398.736493,AMPL3,335
_total_solve_system_time,789.907223,AMPL3,335
_total_solve_user_time,52260.623286,AMPL3,335
_total_solve_time,53050.530509,AMPL3,335
_ampl_elapsed_time,19147.255159,AMPL3,336
_ampl_system_time,376.429171,AMPL3,336
_ampl_user_time,16691.118816,AMPL3,336
_ampl_time,17067.547987,AMPL3,336
_solve_elapsed_time,52.728818,AMPL3,336
_solve_system_time,2.129065,AMPL3,336
_solve_user_time,94.056271,AMPL3,336
_solve_time,96.185336,AMPL3,336
_total_solve_elapsed_time,22451.465311,AMPL3,336
_total_solve_system_time,792.036288,AMPL3,336
_total_solve_user_time,52354.679557,AMPL3,336
_total_solve_time,53146.715845,AMPL3,336
_ampl_elapsed_time,19204.889203,AMPL3,337
_ampl_system_time,377.569847,AMPL3,337
_ampl_user_time,16740.9174,AMPL3,337
_ampl_time,17118.487265,AMPL3,337
_solve_elapsed_time,49.021039,AMPL3,337
_solve_system_time,2.094361,AMPL3,337
_solve_user_time,82.187942,AMPL3,337
_solve_time,84.282303,AMPL3,337
_total_solve_elapsed_time,22500.48635,AMPL3,337
_total_solve_system_time,794.130649,AMPL3,337
_total_solve_user_time,52436.867499,AMPL3,337
_total_solve_time,53230.998148,AMPL3,337
_ampl_elapsed_time,19261.046563,AMPL3,338
_ampl_system_time,378.729634,AMPL3,338
_ampl_user_time,16790.716608,AMPL3,338
_ampl_time,17169.446257,AMPL3,338
_solve_elapsed_time,45.412112,AMPL3,338
_solve_system_time,2.214573,AMPL3,338
_solve_user_time,71.917643,AMPL3,338
_solve_time,74.132216,AMPL3,338
_total_solve_elapsed_time,22545.898462,AMPL3,338
_total_solve_system_time,796.345222,AMPL3,338
_total_solve_user_time,52508.785142,AMPL3,338
_total_solve_time,53305.130364,AMPL3,338
_ampl_elapsed_time,19320.010868,AMPL3,339
_ampl_system_time,379.834544,AMPL3,339
_ampl_user_time,16840.825964,AMPL3,339
_ampl_time,17220.660534,AMPL3,339
_solve_elapsed_time,50.140418,AMPL3,339
_solve_system_time,2.355557,AMPL3,339
_solve_user_time,83.428361,AMPL3,339
_solve_time,85.783918,AMPL3,339
_total_solve_elapsed_time,22596.03888,AMPL3,339
_total_solve_system_time,798.700779,AMPL3,339
_total_solve_user_time,52592.213503,AMPL3,339
_total_solve_time,53390.914282,AMPL3,339
_ampl_elapsed_time,19375.214662,AMPL3,340
_ampl_system_time,380.947375,AMPL3,340
_ampl_user_time,16889.752599,AMPL3,340
_ampl_time,17270.699994,AMPL3,340
_solve_elapsed_time,47.156851,AMPL3,340
_solve_system_time,2.277115,AMPL3,340
_solve_user_time,74.612071,AMPL3,340
_solve_time,76.889186,AMPL3,340
_total_solve_elapsed_time,22643.195731,AMPL3,340
_total_solve_system_time,800.977894,AMPL3,340
_total_solve_user_time,52666.825574,AMPL3,340
_total_solve_time,53467.803468,AMPL3,340
_ampl_elapsed_time,19433.534773,AMPL3,341
_ampl_system_time,382.052175,AMPL3,341
_ampl_user_time,16939.284651,AMPL3,341
_ampl_time,17321.336862,AMPL3,341
_solve_elapsed_time,46.329508,AMPL3,341
_solve_system_time,2.321247,AMPL3,341
_solve_user_time,77.538979,AMPL3,341
_solve_time,79.860226,AMPL3,341
_total_solve_elapsed_time,22689.525239,AMPL3,341
_total_solve_system_time,803.299141,AMPL3,341
_total_solve_user_time,52744.364553,AMPL3,341
_total_solve_time,53547.663694,AMPL3,341
_ampl_elapsed_time,19491.019692,AMPL3,342
_ampl_system_time,383.160995,AMPL3,342
_ampl_user_time,16988.370704,AMPL3,342
_ampl_time,17371.531722,AMPL3,342
_solve_elapsed_time,64.103118,AMPL3,342
_solve_system_time,2.338921,AMPL3,342
_solve_user_time,131.658262,AMPL3,342
_solve_time,133.997183,AMPL3,342
_total_solve_elapsed_time,22753.628357,AMPL3,342
_total_solve_system_time,805.638062,AMPL3,342
_total_solve_user_time,52876.022815,AMPL3,342
_total_solve_time,53681.660877,AMPL3,342
_ampl_elapsed_time,19547.702942,AMPL3,343
_ampl_system_time,384.503447,AMPL3,343
_ampl_user_time,17038.658414,AMPL3,343
